flight_id,drone_id,battery_id,launch_timestamp,duration_min,destination_hospital,destination_district,dest_lat,dest_lon,distance_km,payload_g,blood_product,weather,outcome,battery_pct_end
FLT-00745,ZIP-27,BAT-1891,2023-03-24 10:59:00,28.1,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,505,Packed Red Cells,Foggy,Delivered,22
FLT-00746,ZIP-29,BAT-1928,2023-10-13 20:58:53,22.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,293,Packed Red Cells,Clear,Delivered,62
FLT-00747,ZIP-13,BAT-1840,2023-02-20 22:41:59,135.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1134,Packed Red Cells,Clear,Delivered,71
FLT-00748,ZIP-29,BAT-1509,2023-01-26 02:07:41,115.7,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1460,Packed Red Cells,Clear,Delivered,22
FLT-00749,ZIP-28,BAT-1700,2023-06-15 18:34:43,35.3,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1317,Packed Red Cells,Light Rain,Returned - Weather,38
FLT-00750,ZIP-13,BAT-1064,2023-10-25 01:07:12,32.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,760,Packed Red Cells,Partly Cloudy,Delivered,66
FLT-00751,ZIP-28,BAT-1947,2023-03-07 12:20:50,103.3,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,283,Packed Red Cells,Foggy,Delivered,24
FLT-00752,ZIP-25,BAT-1900,2023-08-27 02:22:06,137.9,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,365,Whole Blood,Partly Cloudy,Delivered,18
FLT-00753,ZIP-25,BAT-1826,2023-12-26 22:13:19,33.3,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1617,Packed Red Cells,Foggy,Delivered,31
FLT-00754,ZIP-29,BAT-1178,2023-09-06 17:36:28,34.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1616,Whole Blood,Light Rain,Returned - Weather,56
FLT-00755,ZIP-19,BAT-1846,2023-10-06 18:46:36,36.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,912,Platelets,Clear,Returned - Technical,18
FLT-00756,ZIP-27,BAT-1883,2023-04-02 18:18:53,110.7,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1239,Packed Red Cells,Foggy,Delivered,47
FLT-00757,ZIP-14,BAT-1115,2023-09-14 07:22:28,136.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1603,Platelets,Clear,Delivered,49
FLT-00758,ZIP-21,BAT-1660,2023-03-04 07:04:02,37.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,783,Packed Red Cells,Clear,Delivered,45
FLT-00759,ZIP-27,BAT-1053,2023-05-11 01:51:06,87.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,560,Packed Red Cells,Light Rain,Returned - Weather,68
FLT-00760,ZIP-24,BAT-1738,2023-07-08 15:05:59,25.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1413,Fresh Frozen Plasma,Clear,Delivered,44
FLT-00761,ZIP-13,BAT-1797,2023-10-18 09:21:11,38.0,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,867,Packed Red Cells,Overcast,Delivered,24
FLT-00762,ZIP-17,BAT-1912,2023-10-14 18:18:30,35.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,350,Platelets,Partly Cloudy,Delivered,55
FLT-00763,ZIP-29,BAT-1950,2023-01-22 08:28:46,104.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1131,Packed Red Cells,Partly Cloudy,Delivered,42
FLT-00764,ZIP-18,BAT-1367,2023-02-23 05:22:59,86.3,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,614,Fresh Frozen Plasma,Partly Cloudy,Returned - Technical,26
FLT-00765,ZIP-24,BAT-1113,2023-09-27 01:52:11,26.1,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1139,Platelets,Overcast,Delivered,28
FLT-00766,ZIP-29,BAT-1653,2023-03-27 15:11:01,89.7,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,548,Packed Red Cells,Foggy,Delivered,23
FLT-00767,ZIP-24,BAT-1484,2023-11-30 01:34:27,101.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,771,Whole Blood,Partly Cloudy,Returned - Weather,64
FLT-00768,ZIP-28,BAT-1444,2023-10-14 03:41:03,104.7,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,655,Packed Red Cells,Partly Cloudy,Delivered,54
FLT-00769,ZIP-26,BAT-1751,2023-06-12 11:54:57,29.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,268,Platelets,Clear,Delivered,51
FLT-00770,ZIP-17,BAT-1507,2023-07-06 09:06:50,104.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,370,Whole Blood,Clear,Delivered,62
FLT-00771,ZIP-17,BAT-1302,2023-06-08 03:57:18,142.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1526,Whole Blood,Partly Cloudy,Delivered,19
FLT-00772,ZIP-10,BAT-1597,2023-09-18 01:51:49,100.1,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1131,Platelets,Light Rain,Partial Delivery,67
FLT-00773,ZIP-21,BAT-1892,2023-12-06 18:07:32,38.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1483,Platelets,Partly Cloudy,Partial Delivery,63
FLT-00774,ZIP-20,BAT-1914,2023-01-01 18:42:36,141.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1287,Whole Blood,Clear,Delivered,36
FLT-00775,ZIP-12,BAT-1212,2023-10-20 15:25:29,99.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1470,Fresh Frozen Plasma,Foggy,Returned - Weather,65
FLT-00776,ZIP-22,BAT-1113,2023-07-20 03:41:30,29.2,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,948,Platelets,Overcast,Delivered,57
FLT-00777,ZIP-16,BAT-1726,2023-05-23 05:22:12,24.5,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,483,Fresh Frozen Plasma,Foggy,Returned - Weather,33
FLT-00778,ZIP-17,BAT-1214,2023-02-14 08:26:03,114.4,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,856,Fresh Frozen Plasma,Foggy,Partial Delivery,35
FLT-00779,ZIP-21,BAT-1381,2023-09-22 10:10:21,112.6,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1126,Platelets,Clear,Delivered,50
FLT-00780,ZIP-19,BAT-1921,2023-11-19 10:03:28,110.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1125,Fresh Frozen Plasma,Foggy,Returned - Technical,69
FLT-00781,ZIP-24,BAT-1913,2023-09-27 11:18:26,141.4,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,378,Whole Blood,Clear,Delivered,43
FLT-00782,ZIP-18,BAT-1168,2023-04-23 05:49:41,40.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,429,Packed Red Cells,Clear,Delivered,49
FLT-00783,ZIP-27,BAT-1426,2023-12-07 01:31:37,34.2,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,470,Platelets,Clear,Delivered,40
FLT-00784,ZIP-12,BAT-1193,2023-06-22 15:04:31,103.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,245,Packed Red Cells,Clear,Delivered,71
FLT-00785,ZIP-20,BAT-1805,2023-09-08 14:46:43,111.9,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1195,Platelets,Foggy,Delivered,47
FLT-00786,ZIP-18,BAT-1808,2023-08-09 13:10:07,83.7,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,664,Platelets,Overcast,Delivered,41
FLT-00787,ZIP-24,BAT-1291,2023-10-27 04:35:15,89.4,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,540,Packed Red Cells,Partly Cloudy,Delivered,63
FLT-00788,ZIP-14,BAT-1725,2023-04-22 00:41:27,110.6,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,530,Packed Red Cells,Partly Cloudy,Partial Delivery,25
FLT-00789,ZIP-27,BAT-1210,2023-05-04 05:10:00,26.2,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1648,Whole Blood,Light Rain,Delivered,60
FLT-00790,ZIP-19,BAT-1546,2023-05-14 18:53:11,83.8,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,448,Whole Blood,Light Rain,Returned - Weather,43
FLT-00791,ZIP-27,BAT-1993,2023-10-26 17:06:30,98.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1239,Fresh Frozen Plasma,Light Rain,Returned - Weather,59
FLT-00792,ZIP-14,BAT-1587,2023-04-26 00:47:22,138.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1357,Platelets,Overcast,Partial Delivery,39
FLT-00793,ZIP-27,BAT-1694,2023-02-13 20:51:26,140.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,439,Fresh Frozen Plasma,Clear,Delivered,19
FLT-00794,ZIP-29,BAT-1056,2023-08-29 01:43:19,104.4,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1513,Packed Red Cells,Light Rain,Returned - Weather,55
FLT-00795,ZIP-12,BAT-1023,2023-03-28 12:31:50,115.4,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1302,Platelets,Overcast,Delivered,61
FLT-00796,ZIP-29,BAT-1617,2023-02-04 04:24:43,142.7,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1247,Whole Blood,Light Rain,Delivered,60
FLT-00797,ZIP-19,BAT-1012,2023-06-04 15:30:32,83.8,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,906,Fresh Frozen Plasma,Light Rain,Delivered,37
FLT-00798,ZIP-24,BAT-1909,2023-12-06 19:04:58,102.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1718,Platelets,Partly Cloudy,Returned - Technical,69
FLT-00799,ZIP-28,BAT-1142,2023-04-23 08:15:50,99.0,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1424,Whole Blood,Light Rain,Returned - Technical,27
FLT-00800,ZIP-28,BAT-1983,2023-04-29 00:19:08,36.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1748,Platelets,Foggy,Returned - Weather,23
FLT-00801,ZIP-27,BAT-1179,2023-06-09 06:26:59,26.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1146,Packed Red Cells,Overcast,Delivered,30
FLT-00802,ZIP-19,BAT-1846,2023-11-20 11:26:47,35.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1398,Fresh Frozen Plasma,Foggy,Returned - Weather,49
FLT-00803,ZIP-14,BAT-1002,2023-10-15 13:57:28,112.9,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,737,Fresh Frozen Plasma,Clear,Partial Delivery,58
FLT-00804,ZIP-25,BAT-1183,2023-07-03 18:24:10,135.9,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1608,Packed Red Cells,Overcast,Delivered,19
FLT-00805,ZIP-21,BAT-1763,2023-10-25 05:41:30,23.8,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1390,Platelets,Clear,Returned - Weather,54
FLT-00806,ZIP-26,BAT-1382,2023-12-04 11:34:14,99.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1701,Whole Blood,Light Rain,Returned - Technical,72
FLT-00807,ZIP-14,BAT-1472,2023-03-05 11:50:46,87.3,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,931,Packed Red Cells,Partly Cloudy,Delivered,21
FLT-00808,ZIP-19,BAT-1296,2023-05-21 12:17:14,86.0,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1284,Whole Blood,Overcast,Delivered,50
FLT-00809,ZIP-15,BAT-1770,2023-10-25 21:45:40,37.6,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1313,Fresh Frozen Plasma,Clear,Returned - Weather,38
FLT-00810,ZIP-28,BAT-1547,2023-11-07 21:23:45,137.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,920,Packed Red Cells,Overcast,Delivered,18
FLT-00811,ZIP-15,BAT-1932,2023-07-21 11:42:05,34.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,409,Packed Red Cells,Light Rain,Delivered,27
FLT-00812,ZIP-26,BAT-1975,2023-03-28 02:55:37,115.8,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1289,Whole Blood,Foggy,Returned - Weather,44
FLT-00813,ZIP-21,BAT-1491,2023-12-23 00:01:45,98.3,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,838,Fresh Frozen Plasma,Partly Cloudy,Delivered,26
FLT-00814,ZIP-19,BAT-1176,2023-12-12 18:51:03,105.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,258,Whole Blood,Foggy,Partial Delivery,32
FLT-00815,ZIP-16,BAT-1128,2023-11-30 00:05:47,38.1,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,466,Whole Blood,Partly Cloudy,Delivered,45
FLT-00816,ZIP-25,BAT-1793,2023-10-24 13:53:46,141.2,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1751,Platelets,Clear,Delivered,20
FLT-00817,ZIP-18,BAT-1121,2023-02-12 02:55:51,32.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,288,Whole Blood,Foggy,Returned - Weather,37
FLT-00818,ZIP-28,BAT-1210,2023-01-05 05:44:44,141.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,609,Packed Red Cells,Clear,Returned - Weather,60
FLT-00819,ZIP-21,BAT-1356,2023-01-12 14:42:53,83.4,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,528,Packed Red Cells,Overcast,Returned - Weather,50
FLT-00820,ZIP-16,BAT-1222,2023-01-27 18:56:50,110.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,777,Packed Red Cells,Foggy,Returned - Weather,66
FLT-00821,ZIP-26,BAT-1942,2023-01-02 22:20:54,117.0,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1649,Platelets,Clear,Delivered,41
FLT-00822,ZIP-21,BAT-1854,2023-08-18 03:25:30,136.4,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,977,Platelets,Clear,Delivered,31
FLT-00823,ZIP-13,BAT-1477,2023-03-30 14:57:32,112.4,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1264,Packed Red Cells,Overcast,Delivered,49
FLT-00824,ZIP-25,BAT-1335,2023-10-01 22:34:05,84.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,436,Platelets,Clear,Delivered,36
FLT-00825,ZIP-23,BAT-1297,2023-08-22 10:02:08,103.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,586,Whole Blood,Light Rain,Delivered,71
FLT-00826,ZIP-13,BAT-1503,2023-09-21 23:57:38,100.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1011,Platelets,Clear,Returned - Technical,51
FLT-00827,ZIP-28,BAT-1410,2023-09-20 23:36:39,135.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,408,Packed Red Cells,Partly Cloudy,Delivered,22
FLT-00828,ZIP-17,BAT-1125,2023-03-19 13:37:10,85.3,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1069,Platelets,Foggy,Partial Delivery,35
FLT-00829,ZIP-30,BAT-1808,2023-10-25 17:22:40,139.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1019,Fresh Frozen Plasma,Overcast,Partial Delivery,48
FLT-00830,ZIP-24,BAT-1786,2023-08-23 11:54:33,142.5,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,421,Whole Blood,Light Rain,Returned - Weather,34
FLT-00831,ZIP-11,BAT-1101,2023-07-13 08:55:39,99.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,339,Platelets,Partly Cloudy,Delivered,61
FLT-00832,ZIP-29,BAT-1310,2023-03-11 19:17:34,24.7,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1476,Whole Blood,Overcast,Delivered,66
FLT-00833,ZIP-25,BAT-1300,2023-09-14 23:43:04,27.6,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1204,Fresh Frozen Plasma,Light Rain,Partial Delivery,52
FLT-00834,ZIP-23,BAT-1032,2023-11-11 14:54:55,89.5,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,443,Platelets,Foggy,Delivered,46
FLT-00835,ZIP-19,BAT-1570,2023-11-28 11:21:52,85.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1646,Packed Red Cells,Light Rain,Returned - Weather,49
FLT-00836,ZIP-25,BAT-1582,2023-02-22 11:31:16,100.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1551,Platelets,Light Rain,Delivered,48
FLT-00837,ZIP-25,BAT-1269,2023-11-29 01:07:58,110.4,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1410,Platelets,Clear,Delivered,57
FLT-00838,ZIP-10,BAT-1062,2023-05-18 05:59:47,141.1,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1409,Whole Blood,Overcast,Delivered,26
FLT-00839,ZIP-20,BAT-1640,2023-05-16 17:46:02,89.1,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,979,Whole Blood,Foggy,Delivered,45
FLT-00840,ZIP-17,BAT-1250,2023-05-20 00:53:35,85.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,680,Fresh Frozen Plasma,Clear,Returned - Technical,55
FLT-00841,ZIP-15,BAT-1345,2023-12-20 19:26:26,27.1,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,240,Fresh Frozen Plasma,Overcast,Delivered,20
FLT-00842,ZIP-10,BAT-1273,2023-09-13 16:50:24,104.6,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1625,Platelets,Foggy,Returned - Weather,55
FLT-00843,ZIP-25,BAT-1827,2023-05-04 04:07:38,24.6,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,404,Packed Red Cells,Light Rain,Delivered,39
FLT-00844,ZIP-19,BAT-1629,2023-07-15 12:08:32,104.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,944,Platelets,Overcast,Delivered,30
FLT-00845,ZIP-27,BAT-1870,2023-09-05 00:46:09,104.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,638,Fresh Frozen Plasma,Clear,Partial Delivery,34
FLT-00846,ZIP-12,BAT-1760,2023-04-26 17:13:32,29.6,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1669,Whole Blood,Light Rain,Returned - Weather,55
FLT-00847,ZIP-12,BAT-1355,2023-04-17 09:56:45,83.2,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1534,Fresh Frozen Plasma,Foggy,Delivered,50
FLT-00848,ZIP-22,BAT-1424,2023-06-18 09:01:05,87.9,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,714,Platelets,Overcast,Delivered,60
FLT-00849,ZIP-16,BAT-1511,2023-03-12 09:19:18,116.2,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1553,Platelets,Foggy,Returned - Weather,35
FLT-00850,ZIP-26,BAT-1061,2023-07-27 03:18:14,141.4,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,610,Fresh Frozen Plasma,Light Rain,Returned - Weather,47
FLT-00851,ZIP-23,BAT-1445,2023-04-04 14:26:51,33.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,852,Whole Blood,Overcast,Partial Delivery,58
FLT-00852,ZIP-18,BAT-1164,2023-11-25 18:59:01,35.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1606,Packed Red Cells,Overcast,Returned - Technical,43
FLT-00853,ZIP-19,BAT-1816,2023-02-14 08:26:33,33.8,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1150,Platelets,Clear,Delivered,53
FLT-00854,ZIP-18,BAT-1163,2023-06-14 03:30:12,102.9,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,479,Whole Blood,Clear,Delivered,34
FLT-00855,ZIP-10,BAT-1497,2023-09-14 01:15:21,87.0,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,313,Whole Blood,Clear,Returned - Technical,38
FLT-00856,ZIP-12,BAT-1906,2023-04-26 23:22:01,116.1,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1012,Packed Red Cells,Light Rain,Delivered,33
FLT-00857,ZIP-28,BAT-1680,2023-08-10 23:51:27,27.5,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1787,Fresh Frozen Plasma,Clear,Returned - Weather,49
FLT-00858,ZIP-28,BAT-1852,2023-04-03 17:02:13,26.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1709,Platelets,Overcast,Delivered,69
FLT-00859,ZIP-16,BAT-1179,2023-10-17 04:12:00,136.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,762,Platelets,Light Rain,Returned - Weather,44
FLT-00860,ZIP-13,BAT-1971,2023-12-02 08:48:37,87.3,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,848,Platelets,Light Rain,Returned - Weather,48
FLT-00861,ZIP-21,BAT-1486,2023-04-06 22:07:03,142.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,831,Whole Blood,Partly Cloudy,Delivered,59
FLT-00862,ZIP-17,BAT-1939,2023-01-14 18:26:50,115.9,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,718,Platelets,Clear,Returned - Technical,37
FLT-00863,ZIP-17,BAT-1887,2023-09-30 08:13:18,137.8,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1106,Platelets,Clear,Returned - Weather,18
FLT-00864,ZIP-17,BAT-1092,2023-12-27 10:59:43,105.5,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,809,Packed Red Cells,Overcast,Delivered,28
FLT-00865,ZIP-12,BAT-1887,2023-09-03 10:38:01,100.2,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1796,Platelets,Light Rain,Returned - Weather,48
FLT-00866,ZIP-13,BAT-1432,2023-06-10 15:04:42,142.3,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,528,Fresh Frozen Plasma,Overcast,Returned - Technical,50
FLT-00867,ZIP-10,BAT-1711,2023-05-17 21:32:19,25.0,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1760,Whole Blood,Foggy,Returned - Technical,59
FLT-00868,ZIP-16,BAT-1410,2023-03-13 14:34:38,140.0,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1486,Fresh Frozen Plasma,Partly Cloudy,Delivered,38
FLT-00869,ZIP-30,BAT-1730,2023-02-02 04:27:29,110.1,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1762,Packed Red Cells,Partly Cloudy,Returned - Weather,72
FLT-00870,ZIP-14,BAT-1489,2023-09-24 13:41:05,112.5,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,733,Packed Red Cells,Overcast,Delivered,61
FLT-00871,ZIP-23,BAT-1086,2023-11-18 08:02:31,111.8,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,952,Packed Red Cells,Overcast,Delivered,43
FLT-00872,ZIP-10,BAT-1970,2023-11-21 09:46:21,104.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1343,Packed Red Cells,Partly Cloudy,Delivered,23
FLT-00873,ZIP-29,BAT-1410,2023-03-19 05:58:29,99.8,Kibogora Hospital,Nyamasheke,-2.3333,29.0667,67.14,1078,Fresh Frozen Plasma,Partly Cloudy,Delivered,27
FLT-00874,ZIP-23,BAT-1538,2023-05-24 03:15:51,23.0,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1783,Platelets,Foggy,Returned - Weather,70
FLT-00875,ZIP-18,BAT-1968,2023-07-12 03:48:10,135.9,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,789,Platelets,Partly Cloudy,Delivered,42
FLT-00876,ZIP-16,BAT-1289,2023-06-17 18:05:14,39.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1056,Packed Red Cells,Foggy,Delivered,44
FLT-00877,ZIP-24,BAT-1632,2023-01-12 10:11:05,34.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,708,Fresh Frozen Plasma,Overcast,Delivered,55
FLT-00878,ZIP-20,BAT-1136,2023-09-09 14:40:21,138.6,Rwamagana District Hospital,Rwamagana,-1.95,30.4333,91.95,1619,Platelets,Clear,Delivered,61
FLT-00879,ZIP-13,BAT-1074,2023-10-05 06:46:22,35.7,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1340,Whole Blood,Light Rain,Returned - Technical,21
FLT-00880,ZIP-29,BAT-1961,2023-12-28 20:09:04,84.5,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1653,Whole Blood,Overcast,Returned - Weather,18
FLT-00881,ZIP-21,BAT-1687,2023-07-16 04:40:20,87.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,470,Whole Blood,Overcast,Delivered,55
FLT-00882,ZIP-12,BAT-1135,2023-04-12 08:05:38,33.9,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,849,Platelets,Light Rain,Delivered,27
FLT-00883,ZIP-18,BAT-1892,2023-02-15 15:02:48,85.1,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1731,Fresh Frozen Plasma,Partly Cloudy,Delivered,45
FLT-00884,ZIP-26,BAT-1270,2023-12-17 20:38:15,89.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,841,Platelets,Foggy,Partial Delivery,28
FLT-00885,ZIP-30,BAT-1873,2023-10-14 10:07:08,90.6,Kabutare District Hospital,Huye,-2.5833,29.7333,57.09,1101,Whole Blood,Partly Cloudy,Returned - Weather,30
FLT-00886,ZIP-15,BAT-1266,2023-01-22 10:36:10,34.4,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,1645,Platelets,Clear,Delivered,45
FLT-00887,ZIP-27,BAT-1365,2023-12-14 21:38:15,29.0,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,1193,Platelets,Clear,Delivered,49
FLT-00888,ZIP-12,BAT-1357,2023-11-25 17:47:05,27.4,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,617,Fresh Frozen Plasma,Partly Cloudy,Delivered,29
FLT-00889,ZIP-28,BAT-1912,2023-10-19 11:54:58,36.7,Ruhango District Hospital,Ruhango,-2.2167,29.7833,23.72,634,Whole Blood,Overcast,Returned - Weather,51
FLT-00890,ZIP-25,BAT-1786,2023-03-12 09:01:25,112.5,Byumba District Hospital,Gicumbi,-1.5833,30.0667,74.78,1586,Whole Blood,Clear,Delivered,39
FLT-00891,ZIP-28,BAT-1382,2023-04-21 15:41:35,27.1,Kabgayi District Hospital,Muhanga,-2.02,29.75,16.4,417,Fresh Frozen Plasma,Clear,Delivered,27
